organ,organismId,organismName,sex,lifestage,aeid,assayComponentEndpointName,assaySourceLongName,organism,tissue,cellFreeComponentSource,assayFormatType,citations,assayDesignType,assayDesignTypeSub,biologicalProcessTarget,detectionTechnologyType,detectionTechnology,assayName,geneId,geneName,description,geneSymbol,trackStatus,entrezGeneId,officialSymbol,officialFullName,uniprotAccessionNumber
liver,9606, human,['Not specified'],['Not specified'],141,ATG_RXRa_TRANS,Attagene,human,liver,,cell-based,"{'doi': 'doi: 10.1038/nmeth.1186', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/18297081', 'pmid': 18297081, 'title': 'Homogeneous reporter system enables quantitative functional assessment of multiple transcription factors', 'author': 'Romanov S, Medvedev A, Gambarian M, Poltoratskaya N, Moeser M, Medvedeva L, Gambarian M, Diatchenko L, Makarov S', 'citation': 'Romanov S, Medvedev A, Gambarian M, Poltoratskaya N, Moeser M, Medvedeva L, Gambarian M, Diatchenko L, Makarov S. Homogeneous reporter system enables quantitative functional assessment of multiple transcription factors. Nat Methods. 2008 Mar;5(3):253-60. doi: 10.1038/nmeth.1186. Epub 2008 Feb 24. PubMed PMID: 18297081.', 'otherId': '0', 'citationId': 211, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,RT-PCR and Capillary electrophoresis,ATG_TRANS,287,"retinoid X receptor, alpha",,RXRA,live,6256,RXRA,"retinoid X receptor, alpha",P19793
liver,9606, human,['Not specified'],['Not specified'],142,ATG_RXRb_TRANS,Attagene,human,liver,,cell-based,"{'doi': 'doi: 10.1038/nmeth.1186', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/18297081', 'pmid': 18297081, 'title': 'Homogeneous reporter system enables quantitative functional assessment of multiple transcription factors', 'author': 'Romanov S, Medvedev A, Gambarian M, Poltoratskaya N, Moeser M, Medvedeva L, Gambarian M, Diatchenko L, Makarov S', 'citation': 'Romanov S, Medvedev A, Gambarian M, Poltoratskaya N, Moeser M, Medvedeva L, Gambarian M, Diatchenko L, Makarov S. Homogeneous reporter system enables quantitative functional assessment of multiple transcription factors. Nat Methods. 2008 Mar;5(3):253-60. doi: 10.1038/nmeth.1186. Epub 2008 Feb 24. PubMed PMID: 18297081.', 'otherId': '0', 'citationId': 211, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,RT-PCR and Capillary electrophoresis,ATG_TRANS,288,"retinoid X receptor, beta",,RXRB,live,6257,RXRB,"retinoid X receptor, beta",P28702
liver,9606, human,['Not specified'],['Not specified'],934,LTEA_HepaRG_ALPP,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,24,"alkaline phosphatase, placental",,ALPP,live,250,ALPP,"alkaline phosphatase, placental",P05187
liver,9606, human,['Not specified'],['Not specified'],920,LTEA_HepaRG_ABCC2,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,69,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",,ABCC2,live,1244,ABCC2,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2",Q92887
liver,9606, human,['Not specified'],['Not specified'],922,LTEA_HepaRG_ABCC3,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,347,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",,ABCC3,live,8714,ABCC3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",O15438
liver,9606, human,['Not specified'],['Not specified'],926,LTEA_HepaRG_ACLY,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,3,ATP citrate lyase,,ACLY,live,47,ACLY,ATP citrate lyase,P53396
liver,9606, human,['Not specified'],['Not specified'],928,LTEA_HepaRG_ACOX1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,4,"acyl-CoA oxidase 1, palmitoyl",,ACOX1,live,51,ACOX1,"acyl-CoA oxidase 1, palmitoyl",Q15067
liver,9606, human,['Not specified'],['Not specified'],930,LTEA_HepaRG_ADK,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,9,adenosine kinase,,ADK,live,132,ADK,adenosine kinase,P55263
liver,9606, human,['Not specified'],['Not specified'],932,LTEA_HepaRG_AFP,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,18,alpha-fetoprotein,,AFP,live,174,AFP,alpha-fetoprotein,P02771
liver,9606, human,['Not specified'],['Not specified'],936,LTEA_HepaRG_APOA5,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,443,apolipoprotein A-V,,APOA5,live,116519,APOA5,apolipoprotein A-V,Q6Q788
liver,9606, human,['Not specified'],['Not specified'],938,LTEA_HepaRG_BAD,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,30,BCL2-associated agonist of cell death,,BAD,live,572,BAD,BCL2-associated agonist of cell death,Q92934
liver,9606, human,['Not specified'],['Not specified'],940,LTEA_HepaRG_BAX,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,31,BCL2-associated X protein,,BAX,live,581,BAX,BCL2-associated X protein,Q07812
liver,9606, human,['Not specified'],['Not specified'],942,LTEA_HepaRG_BCL2,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,34,B-cell CLL/lymphoma 2,,BCL2,live,596,BCL2,B-cell CLL/lymphoma 2,P10415
liver,9606, human,['Not specified'],['Not specified'],944,LTEA_HepaRG_BCL2L11,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,362,BCL2-like 11 (apoptosis facilitator),,BCL2L11,live,10018,BCL2L11,BCL2-like 11 (apoptosis facilitator),O43521
liver,9606, human,['Not specified'],['Not specified'],946,LTEA_HepaRG_BID,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,35,BH3 interacting domain death agonist,,BID,live,637,BID,BH3 interacting domain death agonist,P55957
liver,9606, human,['Not specified'],['Not specified'],950,LTEA_HepaRG_CASP8,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,44,"caspase 8, apoptosis-related cysteine peptidase",,CASP8,live,841,CASP8,"caspase 8, apoptosis-related cysteine peptidase",Q14790
